1.25 0.922900219942947
1.265625 0.926524329729362
1.28125 0.930007905727592
1.296875 0.933354762843371
1.3125 0.936568697125191
1.328125 0.939653481060497
1.34375 0.942612859103685
1.359375 0.945450543437315
1.375 0.948170209967293
1.390625 0.950775494551989
1.40625 0.953269989464677
1.421875 0.955657240087964
1.4375 0.957940741838313
1.453125 0.960123937318175
1.46875 0.962210213692685
1.484375 0.964202900287389
1.5 0.966105266402972
1.515625 0.967920519342523
1.53125 0.969651802646473
1.546875 0.971302194529939
1.5625 0.972874706516915
1.578125 0.974372282265392
1.59375 0.97579779657727
1.609375 0.977154054586638
1.625 0.978443791119842
1.640625 0.979669670220542
1.65625 0.98083428483285
1.671875 0.981940156635514
1.6875 0.98298973602003
1.703125 0.98398540220551
1.71875 0.984929463483104
1.734375 0.985824157582785
1.75 0.986671652155294
1.765625 0.987474045362119
1.78125 0.988233366566433
1.796875 0.988951577117992
1.8125 0.989630571225125
1.828125 0.990272176907034
1.84375 0.990878157019788
1.859375 0.991450210349533
1.875 0.99198997276661
1.890625 0.99249901843445
1.90625 0.992978861067285
1.921875 0.993430955230956
1.9375 0.993856697681238
1.953125 0.994257428734382
1.96875 0.994634433664726
1.984375 0.994988944124515
2 0.995322139581219
2.015625 0.995635148767941
2.03125 0.995929051142677
2.046875 0.996204878352449
2.0625 0.996463615698547
2.078125 0.996706203599348
2.09375 0.996933539047404
2.109375 0.997146477057709
2.125 0.99734583210427
2.140625 0.997532379542339
2.15625 0.997706857013839
2.171875 0.997869965833755
2.1875 0.998022372355439
2.203125 0.998164709312972
2.21875 0.998297577138918
2.234375 0.998421545255981
2.25 0.99853715334125
2.265625 0.998644912561874
2.28125 0.99874530678118
2.296875 0.998838793734389
2.3125 0.998925806173226
2.328125 0.99900675297887
2.34375 0.9990820202428
2.359375 0.999151972315219
2.375 0.999216952820867
2.390625 0.999277285642123
2.40625 0.999333275869388
2.421875 0.999385210718868
2.4375 0.999433360417915
2.453125 0.999477979058207
2.46875 0.999519305417082
2.484375 0.99955756374743
2.5 0.999592964536606
2.515625 0.999625705234861
2.53125 0.999655970953862
2.546875 0.999683935135895
2.5625 0.999709760194397
2.578125 0.999733598126471
2.59375 0.999755591098111
2.609375 0.999775872002829
2.625 0.999794564994445
2.640625 0.999811785994796
2.65625 0.999827643177119
2.671875 0.999842237425902
2.6875 0.999855662773968
2.703125 0.999868006817591
2.71875 0.99987935111042
2.734375 0.999889771536983
2.75 0.999899338666567
2.765625 0.999908118088214
2.78125 0.999916170727611
2.796875 0.999923553146616
2.8125 0.999930317826141
2.828125 0.99993651343313
2.84375 0.999942185072323
2.859375 0.999947374523499
2.875 0.999952120464865
2.890625 0.999956458683253
2.90625 0.999960422271747
2.921875 0.999964041815364
2.9375 0.999967345565382
2.953125 0.99997035960289
2.96875 0.99997310799212
2.984375 0.999975612924094
3 0.999977894851102
